annee,pays,fichier,score_eco
2005.0,DEU,data/processed/EUPDCorp_TXT/2005.0/DEU.txt,0.6348954580722267
2005.0,PRT,data/processed/EUPDCorp_TXT/2005.0/PRT.txt,0.6743636201446119
2005.0,SVK,data/processed/EUPDCorp_TXT/2005.0/SVK.txt,0.5337315441176662
2005.0,SVN,data/processed/EUPDCorp_TXT/2005.0/SVN.txt,0.5509652121370848
2005.0,LTU,data/processed/EUPDCorp_TXT/2005.0/LTU.txt,0.505287177210163
2005.0,NLD,data/processed/EUPDCorp_TXT/2005.0/NLD.txt,0.6201205364308778
2005.0,DNK,data/processed/EUPDCorp_TXT/2005.0/DNK.txt,0.5642628047598373
2005.0,SWE,data/processed/EUPDCorp_TXT/2005.0/SWE.txt,0.6181884119779082
2005.0,HUN,data/processed/EUPDCorp_TXT/2005.0/HUN.txt,0.5470909138213642
2005.0,EST,data/processed/EUPDCorp_TXT/2005.0/EST.txt,0.36931083743669274
2005.0,ESP,data/processed/EUPDCorp_TXT/2005.0/ESP.txt,0.6338567216849069
2005.0,LUX,data/processed/EUPDCorp_TXT/2005.0/LUX.txt,0.5668130930725896
2005.0,LVA,data/processed/EUPDCorp_TXT/2005.0/LVA.txt,0.4756520791746718
2005.0,GRC,data/processed/EUPDCorp_TXT/2005.0/GRC.txt,0.6548294745603719
2005.0,IRL,data/processed/EUPDCorp_TXT/2005.0/IRL.txt,0.5541713073792082
2005.0,CYP,data/processed/EUPDCorp_TXT/2005.0/CYP.txt,0.515764426395309
2005.0,FIN,data/processed/EUPDCorp_TXT/2005.0/FIN.txt,0.6457438924897946
2005.0,BEL,data/processed/EUPDCorp_TXT/2005.0/BEL.txt,0.6277551826085545
2005.0,FRA,data/processed/EUPDCorp_TXT/2005.0/FRA.txt,0.6518824425814165
2005.0,AUT,data/processed/EUPDCorp_TXT/2005.0/AUT.txt,0.5961171418009317
2006.0,ITA,data/processed/EUPDCorp_TXT/2006.0/ITA.txt,0.6516358709862298
2006.0,MLT,data/processed/EUPDCorp_TXT/2006.0/MLT.txt,0.44308556201370064
2006.0,POL,data/processed/EUPDCorp_TXT/2006.0/POL.txt,0.6116579612997294
2006.0,CZE,data/processed/EUPDCorp_TXT/2006.0/CZE.txt,0.5743358710673767
2006.0,GBR,data/processed/EUPDCorp_TXT/2006.0/GBR.txt,0.6066788467264651
2006.0,DEU,data/processed/EUPDCorp_TXT/2006.0/DEU.txt,0.6529832103961164
2006.0,PRT,data/processed/EUPDCorp_TXT/2006.0/PRT.txt,0.6771113921813819
2006.0,SVK,data/processed/EUPDCorp_TXT/2006.0/SVK.txt,0.5474657621350834
2006.0,SVN,data/processed/EUPDCorp_TXT/2006.0/SVN.txt,0.5611358461540936
2006.0,LTU,data/processed/EUPDCorp_TXT/2006.0/LTU.txt,0.6022271948699007
2006.0,NLD,data/processed/EUPDCorp_TXT/2006.0/NLD.txt,0.6324265993134036
2006.0,DNK,data/processed/EUPDCorp_TXT/2006.0/DNK.txt,0.5362915586769682
2006.0,SWE,data/processed/EUPDCorp_TXT/2006.0/SWE.txt,0.6186375443625912
2006.0,HUN,data/processed/EUPDCorp_TXT/2006.0/HUN.txt,0.5898492212153668
2006.0,EST,data/processed/EUPDCorp_TXT/2006.0/EST.txt,0.4492991188728058
2006.0,ESP,data/processed/EUPDCorp_TXT/2006.0/ESP.txt,0.6343515220945788
2006.0,LUX,data/processed/EUPDCorp_TXT/2006.0/LUX.txt,0.563251332833087
2006.0,LVA,data/processed/EUPDCorp_TXT/2006.0/LVA.txt,0.5235906055176094
2006.0,GRC,data/processed/EUPDCorp_TXT/2006.0/GRC.txt,0.657860787846262
2006.0,IRL,data/processed/EUPDCorp_TXT/2006.0/IRL.txt,0.5773685659558742
2006.0,CYP,data/processed/EUPDCorp_TXT/2006.0/CYP.txt,0.48586306218932873
2006.0,FIN,data/processed/EUPDCorp_TXT/2006.0/FIN.txt,0.6245072068367131
2006.0,BEL,data/processed/EUPDCorp_TXT/2006.0/BEL.txt,0.6117161535809377
2006.0,FRA,data/processed/EUPDCorp_TXT/2006.0/FRA.txt,0.6761842742580678
2006.0,AUT,data/processed/EUPDCorp_TXT/2006.0/AUT.txt,0.5891677541103549
2007.0,ITA,data/processed/EUPDCorp_TXT/2007.0/ITA.txt,0.642990609905584
2007.0,MLT,data/processed/EUPDCorp_TXT/2007.0/MLT.txt,0.4224937533672587
2007.0,POL,data/processed/EUPDCorp_TXT/2007.0/POL.txt,0.627479019056742
2007.0,CZE,data/processed/EUPDCorp_TXT/2007.0/CZE.txt,0.5771182836130033
2007.0,GBR,data/processed/EUPDCorp_TXT/2007.0/GBR.txt,0.596815981669988
2007.0,DEU,data/processed/EUPDCorp_TXT/2007.0/DEU.txt,0.6412896936214968
2007.0,PRT,data/processed/EUPDCorp_TXT/2007.0/PRT.txt,0.667833920359731
2007.0,SVK,data/processed/EUPDCorp_TXT/2007.0/SVK.txt,0.5814448370953286
2007.0,SVN,data/processed/EUPDCorp_TXT/2007.0/SVN.txt,0.5199067092999066
2007.0,LTU,data/processed/EUPDCorp_TXT/2007.0/LTU.txt,0.6438942402180307
2007.0,NLD,data/processed/EUPDCorp_TXT/2007.0/NLD.txt,0.6246195831567346
2007.0,DNK,data/processed/EUPDCorp_TXT/2007.0/DNK.txt,0.5502212613305473
2007.0,SWE,data/processed/EUPDCorp_TXT/2007.0/SWE.txt,0.6122534108142055
2007.0,HUN,data/processed/EUPDCorp_TXT/2007.0/HUN.txt,0.6273542811832287
2007.0,EST,data/processed/EUPDCorp_TXT/2007.0/EST.txt,0.48591928991426014
2007.0,ESP,data/processed/EUPDCorp_TXT/2007.0/ESP.txt,0.6578034449486903
2007.0,LUX,data/processed/EUPDCorp_TXT/2007.0/LUX.txt,0.4371748936001424
2007.0,LVA,data/processed/EUPDCorp_TXT/2007.0/LVA.txt,0.4742664080845026
